Scena,Frame_Num,Lidar_Token,Occlusion_Index,Area_m2,Distanza_m,Prob_Auto,Prob_Pedone,Prob_Camion,Prob_Bicicletta,Prob_Moto,Prob_Bus,Prob_Rimorchio,Prob_Barriera,Prob_Cono,Prob_Altro,Oggetto_Piu_Probabile,Prob_Massima,Sintesi
Scena 1 (cc8c0b),8,6d62c08a571148b69ce69a8fca44b72f,44,0.17,38.56,0.05,0.375,0.025,0.1625,0.05,0.005,0.0,0.015,0.05,0.015,Pedone,0.375,Presenza potenziale: Pedone (37.5%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),8,6d62c08a571148b69ce69a8fca44b72f,45,39.062,25.28,0.235,0.1754,0.0783,0.162,0.0807,0.0486,0.019,0.0437,0.062,0.0424,Auto,0.235,Presenza potenziale: Auto (23.5%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,0,127.802,27.7,0.0147,0.2349,0.0023,0.0849,0.0123,0.0,0.0,0.1884,0.1,0.0884,Pedone,0.2349,Presenza potenziale: Pedone (23.5%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,1,119.066,20.36,0.0159,0.244,0.0029,0.094,0.0129,0.0,0.0,0.1853,0.1,0.0853,Pedone,0.244,Presenza potenziale: Pedone (24.4%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,2,96.242,18.75,0.0171,0.2536,0.0036,0.1036,0.0136,0.0,0.0,0.1821,0.1,0.0821,Pedone,0.2536,Presenza potenziale: Pedone (25.4%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,3,17.139,34.46,0.0237,0.3024,0.0068,0.1524,0.0168,0.0,0.0,0.1659,0.1,0.0659,Pedone,0.3024,Presenza potenziale: Pedone (30.2%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,4,27.026,32.1,0.0249,0.3116,0.0074,0.1616,0.0174,0.0,0.0,0.1628,0.1,0.0628,Pedone,0.3116,Presenza potenziale: Pedone (31.2%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,5,52.359,16.85,0.0133,0.95,0.0016,0.0747,0.0116,0.0,0.0,0.1918,0.1,0.0918,Pedone,0.95,Forte indizio di presenza: Pedone (95.0%) in base alla memoria temporale causale.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,6,134.18,16.2,0.0138,0.2283,0.0019,0.0783,0.0119,0.0,0.0,0.1906,0.1,0.0906,Pedone,0.2283,Presenza potenziale: Pedone (22.8%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,7,142.437,16.34,0.0295,0.3429,0.0096,0.1982,0.0228,0.0,0.0,0.1451,0.0982,0.0488,Pedone,0.3429,Presenza potenziale: Pedone (34.3%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,8,76.317,26.61,0.024,0.3051,0.007,0.1551,0.017,0.0,0.0,0.165,0.1,0.065,Pedone,0.3051,Presenza potenziale: Pedone (30.5%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,9,46.138,24.28,0.0175,0.256,0.0037,0.106,0.0137,0.0,0.0,0.1813,0.1,0.0813,Pedone,0.256,Presenza potenziale: Pedone (25.6%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,10,48.644,17.2,0.0282,0.3261,0.0088,0.194,0.0296,0.0,0.0,0.1332,0.094,0.0458,Pedone,0.3261,Presenza potenziale: Pedone (32.6%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,11,114.811,18.41,0.0211,0.95,0.0042,0.0906,0.0165,0.0007,0.0002,0.1794,0.0977,0.0848,Pedone,0.95,Forte indizio di presenza: Pedone (95.0%) in base alla memoria temporale causale.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,12,95.046,13.27,0.0217,0.95,0.004,0.0793,0.0171,0.001,0.0003,0.1806,0.0969,0.088,Pedone,0.95,Forte indizio di presenza: Pedone (95.0%) in base alla memoria temporale causale.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,13,84.343,12.78,0.0229,0.95,0.0043,0.08,0.0178,0.0011,0.0003,0.179,0.0965,0.0874,Pedone,0.95,Forte indizio di presenza: Pedone (95.0%) in base alla memoria temporale causale.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,14,104.566,18.5,0.2766,0.1497,0.1824,0.1617,0.0941,0.0718,0.0441,0.0112,0.05,0.0465,Auto,0.2766,Presenza potenziale: Auto (27.7%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,15,26.112,23.48,0.1422,0.2197,0.0415,0.1654,0.0922,0.0151,0.0042,0.0117,0.05,0.0285,Pedone,0.2197,Presenza potenziale: Pedone (22.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,16,13.946,34.05,0.3,0.12,0.1,0.15,0.1,0.064,0.025,0.01,0.05,0.04,Auto,0.3,Presenza potenziale: Auto (30.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,17,72.271,18.84,0.078,0.2503,0.0248,0.137,0.0328,0.013,0.0051,0.139,0.0898,0.0655,Pedone,0.2503,Presenza potenziale: Pedone (25.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,18,14.077,39.89,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,19,21.163,35.07,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,20,47.049,20.52,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,21,21.167,28.06,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,22,25.094,33.72,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,23,48.731,37.44,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,24,14.136,35.38,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,25,33.841,30.73,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.95,Altro,0.95,Forte indizio di presenza: Altro (95.0%) in base alla memoria temporale causale.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,26,24.449,34.15,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,27,20.671,23.76,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,28,9.673,49.81,0.95,0.14,0.0863,0.1443,0.0877,0.0549,0.0214,0.0343,0.0571,0.0457,Auto,0.95,Forte indizio di presenza: Auto (95.0%) in base alla memoria temporale causale.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,29,13.693,34.65,0.0175,0.2295,0.003,0.1259,0.0408,0.0,0.0,0.1262,0.0845,0.0587,Pedone,0.2295,Presenza potenziale: Pedone (22.9%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,30,23.644,24.1,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,31,11.3,51.16,0.95,0.151,0.0392,0.1481,0.0983,0.0157,0.0049,0.0136,0.051,0.0313,Auto,0.95,Forte indizio di presenza: Auto (95.0%) in base alla memoria temporale causale.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,32,14.785,33.63,0.0517,0.3442,0.0216,0.1932,0.0784,0.0043,0.0,0.0143,0.05,0.0172,Pedone,0.3442,Presenza potenziale: Pedone (34.4%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,33,0.338,28.38,0.0163,0.252,0.006,0.1354,0.0368,0.0003,0.0,0.0719,0.072,0.0279,Pedone,0.252,Presenza potenziale: Pedone (25.2%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,34,10.08,24.6,0.0168,0.2511,0.0034,0.1011,0.0134,0.0,0.0,0.183,0.1,0.083,Pedone,0.2511,Presenza potenziale: Pedone (25.1%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,35,4.452,40.65,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,36,109.15,17.86,0.1604,0.2245,0.1017,0.1759,0.0586,0.0386,0.0241,0.0824,0.0759,0.05,Pedone,0.2245,Presenza potenziale: Pedone (22.4%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,37,12.563,35.28,0.0228,0.2538,0.0052,0.176,0.0585,0.0,0.0,0.0827,0.076,0.0332,Pedone,0.2538,Presenza potenziale: Pedone (25.4%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,38,65.577,17.14,0.2196,0.1205,0.1445,0.1223,0.075,0.0578,0.0361,0.0627,0.0639,0.0639,Auto,0.2196,Presenza potenziale: Auto (22.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,39,1.331,35.82,0.0413,0.3357,0.0206,0.1472,0.05,0.0041,0.0,0.0141,0.05,0.0141,Pedone,0.3357,Presenza potenziale: Pedone (33.6%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,40,14.17,28.56,0.0308,0.2339,0.0093,0.1686,0.0907,0.0019,0.0,0.0119,0.05,0.0159,Pedone,0.2339,Presenza potenziale: Pedone (23.4%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,41,7.433,19.4,0.0132,0.168,0.0,0.114,0.0676,0.0,0.0,0.0784,0.068,0.0456,Pedone,0.168,Area probabilmente libera o con ostacoli minori (Pedone al 16.8%).
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,42,0.384,23.1,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,43,4.975,32.01,0.0042,0.1779,0.0014,0.0924,0.0458,0.0,0.0,0.0295,0.057,0.0156,Pedone,0.1779,Area probabilmente libera o con ostacoli minori (Pedone al 17.8%).
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,44,26.31,24.99,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,45,0.183,38.27,0.0,0.15,0.0,0.075,0.05,0.0,0.0,0.01,0.05,0.01,Pedone,0.15,Area probabilmente libera o con ostacoli minori (Pedone al 15.0%).
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,46,62.767,44.68,0.95,0.181,0.0758,0.109,0.0449,0.0297,0.0186,0.1221,0.95,0.0741,Auto,0.95,Forte indizio di presenza: Auto (95.0%) in base alla memoria temporale causale.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,47,12.078,39.46,0.3,0.12,0.1,0.15,0.1,0.064,0.025,0.01,0.05,0.04,Auto,0.3,Presenza potenziale: Auto (30.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,48,24.613,24.2,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,49,3.113,28.27,0.0173,0.2276,0.0086,0.1052,0.05,0.0017,0.0,0.0117,0.05,0.0117,Pedone,0.2276,Presenza potenziale: Pedone (22.8%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,50,17.149,33.67,0.1107,0.164,0.0288,0.1219,0.0747,0.0115,0.0036,0.0633,0.064,0.0496,Pedone,0.164,Area probabilmente libera o con ostacoli minori (Pedone al 16.4%).
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,51,16.452,37.05,0.0175,0.2283,0.003,0.1266,0.0419,0.0,0.0,0.1241,0.95,0.0578,Cono,0.95,Forte indizio di presenza: Cono (95.0%) in base alla memoria temporale causale.
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,52,1.272,35.65,0.0,0.15,0.0,0.075,0.05,0.0,0.0,0.01,0.05,0.01,Pedone,0.15,Area probabilmente libera o con ostacoli minori (Pedone al 15.0%).
Scena 1 (cc8c0b),9,07963799cc9d4a19bd0d9076e4a00da4,53,32.973,23.64,0.1253,0.1911,0.0338,0.1603,0.0836,0.0127,0.004,0.0388,0.0603,0.0341,Pedone,0.1911,Area probabilmente libera o con ostacoli minori (Pedone al 19.1%).
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,0,132.689,30.55,0.2449,0.1617,0.1606,0.1569,0.0843,0.063,0.0388,0.0325,0.0567,0.0502,Auto,0.2449,Presenza potenziale: Auto (24.5%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,1,74.043,31.72,0.0147,0.2356,0.0024,0.0856,0.0124,0.0,0.0,0.1881,0.1,0.0881,Pedone,0.2356,Presenza potenziale: Pedone (23.6%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,2,115.136,23.01,0.0142,0.95,0.0021,0.0814,0.0121,0.0,0.0,0.1895,0.1,0.0895,Pedone,0.95,Forte indizio di presenza: Pedone (95.0%) in base alla memoria temporale causale.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,3,90.098,21.09,0.017,0.2528,0.0035,0.1028,0.0135,0.0,0.0,0.1824,0.1,0.0824,Pedone,0.2528,Presenza potenziale: Pedone (25.3%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,4,135.418,19.27,0.0414,0.2747,0.0125,0.1376,0.0218,0.0046,0.0018,0.1596,0.0964,0.0689,Pedone,0.2747,Presenza potenziale: Pedone (27.5%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,5,70.899,32.22,0.2636,0.1829,0.1727,0.1682,0.0909,0.0673,0.0409,0.0118,0.05,0.0445,Auto,0.2636,Presenza potenziale: Auto (26.4%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,6,26.205,34.35,0.024,0.3047,0.007,0.1547,0.017,0.0,0.0,0.1651,0.1,0.0651,Pedone,0.3047,Presenza potenziale: Pedone (30.5%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,7,60.61,26.96,0.0154,0.2407,0.0027,0.0907,0.0127,0.0,0.0,0.1864,0.1,0.0864,Pedone,0.2407,Presenza potenziale: Pedone (24.1%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,8,141.489,16.84,0.0132,0.95,0.0016,0.0743,0.0117,0.0,0.0,0.1916,0.0999,0.0918,Pedone,0.95,Forte indizio di presenza: Pedone (95.0%) in base alla memoria temporale causale.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,9,133.537,15.99,0.0157,0.243,0.0029,0.0937,0.0133,0.0,0.0,0.1836,0.0995,0.0846,Pedone,0.243,Presenza potenziale: Pedone (24.3%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,10,44.732,29.5,0.0233,0.2997,0.0066,0.1497,0.0166,0.0,0.0,0.1668,0.1,0.0668,Pedone,0.2997,Presenza potenziale: Pedone (30.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,11,31.354,15.86,0.0143,0.2329,0.0023,0.0855,0.0137,0.0,0.0,0.182,0.0983,0.0854,Pedone,0.2329,Presenza potenziale: Pedone (23.3%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,12,137.957,21.4,0.0173,0.252,0.0036,0.1073,0.0168,0.0,0.0,0.1753,0.0982,0.0791,Pedone,0.252,Presenza potenziale: Pedone (25.2%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,13,149.299,14.83,0.0873,0.3012,0.0291,0.1894,0.037,0.0136,0.0053,0.1203,0.0894,0.0479,Pedone,0.3012,Presenza potenziale: Pedone (30.1%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,14,95.883,13.37,0.0658,0.2903,0.019,0.1851,0.0439,0.0048,0.0015,0.1082,0.0851,0.044,Pedone,0.2903,Presenza potenziale: Pedone (29.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,15,63.372,14.79,0.277,0.1723,0.0941,0.1604,0.0942,0.0579,0.0222,0.012,0.0502,0.0381,Auto,0.277,Presenza potenziale: Auto (27.7%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,16,3.008,19.84,0.0126,0.2066,0.0063,0.097,0.05,0.0013,0.0,0.0113,0.05,0.0113,Pedone,0.2066,Presenza potenziale: Pedone (20.7%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,17,3.877,41.17,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,18,104.166,17.63,0.0804,0.2377,0.047,0.1328,0.0334,0.0172,0.0107,0.1388,0.0893,0.0688,Pedone,0.2377,Presenza potenziale: Pedone (23.8%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,19,3.667,26.79,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,20,24.842,26.91,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,21,14.165,37.23,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,22,92.18,32.17,0.01,0.1998,0.0,0.0501,0.0102,0.0,0.0,0.1992,0.0998,0.0996,Pedone,0.1998,Area probabilmente libera o con ostacoli minori (Pedone al 20.0%).
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,23,53.533,44.96,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,24,14.487,23.15,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,25,8.962,47.78,0.1366,0.1551,0.0362,0.1407,0.0914,0.0145,0.0045,0.0282,0.0548,0.0366,Pedone,0.1551,Area probabilmente libera o con ostacoli minori (Pedone al 15.5%).
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,26,23.847,32.02,0.95,0.2113,0.0023,0.1295,0.95,0.0,0.0,0.1023,0.0773,0.05,Auto,0.95,Forte indizio di presenza: Auto (95.0%) in base alla memoria temporale causale.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,27,20.921,23.22,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,28,5.127,33.65,0.0209,0.2441,0.0105,0.1116,0.05,0.0021,0.0,0.0121,0.05,0.0121,Pedone,0.2441,Presenza potenziale: Pedone (24.4%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,29,14.442,48.78,0.95,0.1208,0.0989,0.1489,0.0991,0.0633,0.0247,0.012,0.0505,0.0406,Auto,0.95,Forte indizio di presenza: Auto (95.0%) in base alla memoria temporale causale.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,30,1.247,36.21,0.0025,0.1624,0.0,0.0688,0.0401,0.0,0.0,0.0572,0.0624,0.0324,Pedone,0.1624,Area probabilmente libera o con ostacoli minori (Pedone al 16.2%).
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,31,32.269,30.82,0.1326,0.3068,0.0435,0.1848,0.0826,0.0139,0.0033,0.0135,0.05,0.0265,Pedone,0.3068,Presenza potenziale: Pedone (30.7%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,32,5.088,38.63,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,33,93.943,17.82,0.1256,0.95,0.0789,0.1191,0.0466,0.0308,0.0192,0.1167,0.0808,0.0706,Pedone,0.95,Forte indizio di presenza: Pedone (95.0%) in base alla memoria temporale causale.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,34,21.573,32.67,0.95,0.209,0.0021,0.127,0.95,0.0,0.0,0.1034,0.0773,0.0509,Auto,0.95,Forte indizio di presenza: Auto (95.0%) in base alla memoria temporale causale.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,35,59.673,20.41,0.2527,0.1079,0.1674,0.1337,0.0853,0.067,0.0418,0.041,0.0582,0.0582,Auto,0.2527,Presenza potenziale: Auto (25.3%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,36,7.36,22.7,0.0131,0.1692,0.0,0.1116,0.0654,0.0,0.0,0.083,0.0692,0.0477,Pedone,0.1692,Area probabilmente libera o con ostacoli minori (Pedone al 16.9%).
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,37,3.455,22.39,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,38,0.145,28.63,0.0,0.15,0.0,0.075,0.05,0.0,0.0,0.01,0.05,0.01,Pedone,0.15,Area probabilmente libera o con ostacoli minori (Pedone al 15.0%).
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,39,23.325,24.14,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,40,6.22,29.88,0.01,0.2,0.0,0.05,0.01,0.0,0.0,0.2,0.1,0.1,Pedone,0.2,Presenza potenziale: Pedone (20.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,41,60.196,42.39,0.95,0.1888,0.074,0.1145,0.0444,0.0289,0.018,0.122,0.95,0.0725,Auto,0.95,Forte indizio di presenza: Auto (95.0%) in base alla memoria temporale causale.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,42,30.942,36.19,0.3,0.09,0.2,0.15,0.1,0.08,0.05,0.01,0.05,0.05,Auto,0.3,Presenza potenziale: Auto (30.0%) stimata sulla superficie semantica di appoggio.
Scena 1 (cc8c0b),10,6be2618c971046478919fe91a9880bd8,43,4.598,31.87,0.002,0.1601,0.0,0.0699,0.0419,0.0,0.0,0.0484,0.0601,0.0282,Pedone,0.1601,Area probabilmente libera o con ostacoli minori (Pedone al 16.0%).
